,Word,Frequency,POS
46960,spotty,2,Adjective
46961,kitty,2,Adjective
46962,nagging,2,Adjective
46963,survey-type,2,Adjective
46964,unfelt,2,Adjective
46965,liturgical,2,Adjective
46966,mild-mannered,2,Adjective
46967,eerie,2,Adjective
46968,unattainable,2,Adjective
46969,viewless,2,Adjective
46970,inanimate,2,Adjective
46971,imperishable,2,Adjective
46972,mother-of-pearl,2,Adjective
46973,odyssey,2,Adjective
46974,recurrent,2,Adjective
46975,prosodic,2,Adjective
46976,literate,2,Adjective
46977,actor,2,Adjective
46978,magwitch,2,Adjective
46979,scarred,2,Adjective
46980,disfigured,2,Adjective
46981,tell-tale,2,Adjective
46982,grief-stricken,2,Adjective
46983,examine,2,Adjective
46984,instructed,2,Adjective
46985,drdw,2,Adjective
46986,4-day,2,Adjective
46987,amphibious,2,Adjective
46988,merchant,2,Adjective
46989,oceanographic,2,Adjective
46990,time-temperature,2,Adjective
46991,solvent,2,Adjective
46992,hexagonal,2,Adjective
46993,mineralogical,2,Adjective
46994,institute,2,Adjective
46995,parasitic,2,Adjective
46996,irradiated,2,Adjective
46997,depend,2,Adjective
46998,impracticable,2,Adjective
46999,palatable,2,Adjective
47000,perishable,2,Adjective
47001,compressive,2,Adjective
47002,frictional,2,Adjective
47003,hydroxyl-rich,2,Adjective
47004,semi-rigid,2,Adjective
47005,foaming,2,Adjective
47006,tailor-made,2,Adjective
47007,nip,2,Adjective
47008,eight-inch,2,Adjective
47009,specimen,2,Adjective
47010,fabric,2,Adjective
47011,knitted,2,Adjective
47012,add,2,Adjective
47013,photoelectronic,2,Adjective
47014,instrument,2,Adjective
47015,high-gain,2,Adjective
47016,paraxial,2,Adjective
47017,14-1,2,Adjective
47018,field-flattening,2,Adjective
47019,fresnel,2,Adjective
47020,s-11,2,Adjective
47021,s-20,2,Adjective
47022,moment,2,Adjective
47023,input,2,Adjective
47024,preflight,2,Adjective
47025,7-3,2,Adjective
47026,7-4,2,Adjective
47027,north-south,2,Adjective
47028,x-gyro,2,Adjective
47029,thirty-three,2,Adjective
47030,curving,2,Adjective
47031,unprotected,2,Adjective
47032,warped,2,Adjective
47033,wraith-like,2,Adjective
47034,jeff,2,Adjective
47035,sprawled,2,Adjective
47036,stevie,2,Adjective
47037,bong,2,Adjective
47038,slate,2,Adjective
47039,headless,2,Adjective
47040,thin-lipped,2,Adjective
47041,unafraid,2,Adjective
47042,goddamn,2,Adjective
47043,hut,2,Adjective
47044,voltaire,2,Adjective
47045,rameau,2,Adjective
47046,slovenly,2,Adjective
47047,survive,2,Adjective
47048,gaming-card,2,Adjective
47049,stall,2,Adjective
47050,slice,2,Adjective
47051,riven,2,Adjective
47052,warmth,2,Adjective
47053,terry-cloth,2,Adjective
47054,y'all,2,Adjective
47055,liar,2,Adjective
47056,fritzie,2,Adjective
47057,wan,2,Adjective
47058,nourished,2,Adjective
47059,quilted,2,Adjective
47060,andrus,2,Adjective
47061,unsmiling,2,Adjective
47062,unclaimed,2,Adjective
47063,sight-seeing,2,Adjective
47064,mud,2,Adjective
47065,juanita,2,Adjective
47066,addressed,2,Adjective
47067,slanting,2,Adjective
47068,iced,2,Adjective
47069,unsaid,2,Adjective
47070,clam,2,Adjective
47071,unshaved,2,Adjective
47072,peg,2,Adjective
47073,warsaw,2,Adjective
47074,death's-head,2,Adjective
47075,shred,2,Adjective
47076,grabski,2,Adjective
47077,son-of-a-bitch,2,Adjective
47078,remorseful,2,Adjective
47079,bleary,2,Adjective
47080,blew,2,Adjective
47081,unasked,2,Adjective
47082,monkish,2,Adjective
47083,jaded,2,Adjective
47084,girlishly,2,Adjective
47085,byron,2,Adjective
47086,plank,2,Adjective
47087,reclaimed,2,Adjective
47088,stocky,2,Adjective
47089,soaked,2,Adjective
47090,flannagan,2,Adjective
47091,widowed,2,Adjective
47092,indefinable,2,Adjective
47093,pig-drunk,2,Adjective
47094,pedersen,2,Adjective
47095,pa,2,Adjective
47096,o.k.,2,Adjective
47097,disputable,2,Adjective
47098,doctor,2,Adjective
47099,transverse,2,Adjective
47100,swinging,2,Adjective
47101,good-by,2,Adjective
47102,double-breasted,2,Adjective
47103,knowing,2,Adjective
47104,nurses,2,Adjective
47105,dad,2,Adjective
47106,disconnected,2,Adjective
47107,spilled,2,Adjective
47108,unopened,2,Adjective
47109,niagara,2,Adjective
47110,acey,2,Adjective
47111,sanford,2,Adjective
47112,red-clay,2,Adjective
47113,about-faced,2,Adjective
47114,nerve-shattering,2,Adjective
47115,felice,2,Adjective
47116,paunchy,2,Adjective
47117,roberts,2,Adjective
47118,garish,2,Adjective
47119,frizzled,2,Adjective
47120,lisa,2,Adjective
47121,skyros,2,Adjective
47122,shaking,2,Adjective
47123,hangin,2,Adjective
47124,domokous,2,Adjective
47125,crumpled,2,Adjective
47126,lolotte,2,Adjective
47127,emile,2,Adjective
47128,lucien,2,Adjective
47129,undisguised,2,Adjective
47130,unpredictable,2,Adjective
47131,finale,2,Adjective
47132,drifting,2,Adjective
47133,uprooted,2,Adjective
47134,ferguson,2,Adjective
47135,airless,2,Adjective
47136,hunch,2,Adjective
47137,pam,2,Adjective
47138,leigh,2,Adjective
47139,hoag,2,Adjective
47140,ingleside,2,Adjective
47141,fumed-oak,2,Adjective
47142,day-watch,2,Adjective
47143,homicide,2,Adjective
47144,ulcerated,2,Adjective
47145,transom,2,Adjective
47146,abel,2,Adjective
47147,divorced,2,Adjective
47148,alec,2,Adjective
47149,clerk,2,Adjective
47150,stinging,2,Adjective
47151,lumpy,2,Adjective
47152,beech,2,Adjective
47153,morose,2,Adjective
47154,bloodshot,2,Adjective
47155,an,2,Adjective
47156,homesick,2,Adjective
47157,philippine,2,Adjective
47158,guardian,2,Adjective
47159,one-gee,2,Adjective
47160,unfrozen,2,Adjective
47161,unfurled,2,Adjective
47162,nernst,2,Adjective
47163,sonic,2,Adjective
47164,pontifical,2,Adjective
47165,babes,2,Adjective
47166,diaphragmic,2,Adjective
47167,felicitous,2,Adjective
47168,unharmonious,2,Adjective
47169,darkened,2,Adjective
47170,half-breed,2,Adjective
47171,nothin,2,Adjective
47172,horse,2,Adjective
47173,halted,2,Adjective
47174,montero,2,Adjective
47175,spine-chilling,2,Adjective
47176,pony,2,Adjective
47177,acrid,2,Adjective
47178,amelia,2,Adjective
47179,white-topped,2,Adjective
47180,vaudeville,2,Adjective
47181,prehistoric,2,Adjective
47182,murmuring,2,Adjective
47183,leering,2,Adjective
47184,stuck,2,Adjective
47185,mis-ter,2,Adjective
47186,numbing,2,Adjective
47187,willful,2,Adjective
47188,slash-b,2,Adjective
47189,shoot-down,2,Adjective
47190,brenner,2,Adjective
47191,stacey,2,Adjective
47192,trigger-happy,2,Adjective
47193,emigrant,2,Adjective
47194,careworn,2,Adjective
47195,shouting,2,Adjective
47196,unshed,2,Adjective
47197,clemens,2,Adjective
47198,pinched,2,Adjective
47199,dive,2,Adjective
47200,half-filled,2,Adjective
47201,penny,2,Adjective
47202,intersecting,2,Adjective
47203,sweeney,2,Adjective
47204,windshield,2,Adjective
47205,pick-up,2,Adjective
47206,slivery,2,Adjective
47207,wanna,2,Adjective
47208,tee-wah,2,Adjective
47209,filmed,2,Adjective
47210,salacious,2,Adjective
47211,tick,2,Adjective
47212,sexy,2,Adjective
47213,unuttered,2,Adjective
47214,outspread,2,Adjective
47215,meredith,2,Adjective
47216,brassiere,2,Adjective
47217,stolid,2,Adjective
47218,featureless,2,Adjective
47219,calloused,2,Adjective
47220,brassnose,2,Adjective
47221,eromonga,2,Adjective
47222,smiled,2,Adjective
47223,floppy,2,Adjective
47224,tanned,2,Adjective
47225,nazis,2,Adjective
47226,nitrogen,2,Adjective
47227,puffy,2,Adjective
47228,ok,2,Adjective
47229,wrenched,2,Adjective
47230,neal,2,Adjective
47231,hypnotic,2,Adjective
47232,delphine,2,Adjective
47233,bayou,2,Adjective
47234,indiscreet,2,Adjective
47235,stirring,2,Adjective
47236,stringed,2,Adjective
47237,brandon,2,Adjective
47238,lalaurie,2,Adjective
47239,drexel,2,Adjective
47240,beneath,2,Adjective
47241,fluttering,2,Adjective
47242,abernathy,2,Adjective
47243,mist,2,Adjective
47244,reverent,2,Adjective
47245,curled,2,Adjective
47246,veterinarian,2,Adjective
47247,jenny,2,Adjective
47248,hetty,2,Adjective
47249,one-two-three,2,Adjective
47250,adelia,2,Adjective
47251,doaty,2,Adjective
47252,shuttered,2,Adjective
47253,wedded,2,Adjective
47254,toodle,2,Adjective
47255,gertrude,2,Adjective
47256,braced,2,Adjective
47257,mural,2,Adjective
47258,pyramid,2,Adjective
47259,cromwell,2,Adjective
47260,disappointment,2,Adjective
47261,twisting,2,Adjective
47262,upturned,2,Adjective
47263,bright-eyed,2,Adjective
47264,underwear,2,Adjective
47265,pipe,2,Adjective
47266,hushed,2,Adjective
47267,worrisome,2,Adjective
47268,gnarled,2,Adjective
47269,quavering,2,Adjective
47270,unbent,2,Adjective
47271,freak,2,Adjective
47272,christmastime,2,Adjective
47273,quint,2,Adjective
47274,seaweed,2,Adjective
47275,smothered,2,Adjective
47276,john-and-linda,2,Adjective
47277,edythe,2,Adjective
47278,ken,2,Adjective
47279,furnished,2,Adjective
47280,wally,2,Adjective
47281,snapped,2,Adjective
47282,disquiet,2,Adjective
47283,smear,2,Adjective
47284,ajar,2,Adjective
47285,steely,2,Adjective
47286,elec,2,Adjective
47287,unalloyed,2,Adjective
47288,ninety-six,2,Adjective
47289,browny-haired,2,Adjective
47290,infuriated,2,Adjective
47291,deegan,2,Adjective
47292,bookish,2,Adjective
47293,plowed,2,Adjective
47294,gleeful,2,Adjective
47295,unsealed,2,Adjective
47296,antisocial,2,Adjective
47297,rumpled,2,Adjective
47298,skeleton,2,Adjective
47299,allstates,2,Adjective
47300,complaisant,2,Adjective
47301,hamrick,2,Adjective
47302,ticonderoga,2,Adjective
47303,lap,2,Adjective
47304,ingratiating,2,Adjective
47305,dessert,2,Adjective
47306,dared,2,Adjective
47307,unflagging,2,Adjective
47308,letch,2,Adjective
47309,unbeknownst,2,Adjective
47310,unrepentant,2,Adjective
47311,equivocal,2,Adjective
47312,anglo-american,2,Adjective
47313,manic,2,Adjective
47314,non-god,2,Adjective
47315,strafe,2,Adjective
47316,neitzbohr,2,Adjective
47317,piano,2,Adjective
47318,repressed,2,Adjective
47319,lascivious,2,Adjective
47320,opalescent,2,Adjective
47321,prostrate,2,Adjective
47322,backgammon,2,Adjective
47323,endeavour,2,Adjective
47324,tyrannic,2,Adjective
47325,unpolished,2,Adjective
47326,understands,2,Adjective
47327,gratified,2,Adjective
47328,clownish,2,Adjective
47329,_your_,2,Adjective
47330,properly,2,Adjective
47331,languish,2,Adjective
47332,tittle,2,Adjective
47333,errant,2,Adjective
47334,riddle,2,Adjective
47335,--`,2,Adjective
47336,vicarage,2,Adjective
47337,prosing,2,Adjective
47338,consoling,2,Adjective
47339,unsullied,2,Adjective
47340,infinitely,2,Adjective
47341,nnight,2,Adjective
47342,unequalled,2,Adjective
47343,unexampled,2,Adjective
47344,boastful,2,Adjective
47345,encouragement,2,Adjective
47346,xviii,2,Adjective
47347,selfishness,2,Adjective
47348,confined,2,Adjective
47349,mercantile,2,Adjective
47350,ingratitude,2,Adjective
47351,":""--",2,Adjective
47352,insincere,2,Adjective
47353,sweetness,2,Adjective
47354,unpretending,2,Adjective
47355,unobjectionable,2,Adjective
47356,dixon,2,Adjective
47357,unconvinced,2,Adjective
47358,naivete,2,Adjective
47359,unostentatious,2,Adjective
47360,marry,2,Adjective
47361,niece,2,Adjective
47362,undertook,2,Adjective
47363,consent,2,Adjective
47364,_miss_,2,Adjective
47365,suffering,2,Adjective
47366,_we_,2,Adjective
47367,surprize,2,Adjective
47368,temper,2,Adjective
47369,draws,2,Adjective
47370,privy,2,Adjective
47371,gilbert,2,Adjective
47372,dancing,2,Adjective
47373,asparagus,2,Adjective
47374,absolutely,2,Adjective
47375,invent,2,Adjective
47376,arranged,2,Adjective
47377,housekeeper,2,Adjective
47378,animating,2,Adjective
47379,_all_,2,Adjective
47380,dilatory,2,Adjective
47381,lightened,2,Adjective
47382,_some_,2,Adjective
47383,);--,2,Adjective
47384,wound,2,Adjective
47385,distrust,2,Adjective
47386,blameable,2,Adjective
47387,accordant,2,Adjective
47388,unmerited,2,Adjective
47389,windsor,2,Adjective
47390,misfortune,2,Adjective
47391,attempt,2,Adjective
47392,untainted,2,Adjective
47393,motto,2,Adjective
47394,averted,2,Adjective
47395,infected,2,Adjective
47396,unbending,2,Adjective
47397,intervening,2,Adjective
47398,unluckily,2,Adjective
47399,missed,2,Adjective
47400,eldest,2,Adjective
47401,extinguish,2,Adjective
47402,contrive,2,Adjective
47403,intercourse,2,Adjective
47404,roused,2,Adjective
47405,precipitate,2,Adjective
47406,saddened,2,Adjective
47407,inured,2,Adjective
47408,misunderstood,2,Adjective
47409,harville,2,Adjective
47410,innoxious,2,Adjective
47411,possess,2,Adjective
47412,au,2,Adjective
47413,gouty,2,Adjective
47414,inconsolable,2,Adjective
47415,untaught,2,Adjective
47416,unprejudiced,2,Adjective
47417,vouch,2,Adjective
47418,heir,2,Adjective
47419,as,2,Adjective
47420,gratitude,2,Adjective
47421,unpacked,2,Adjective
47422,unrivalled,2,Adjective
47423,indecorous,2,Adjective
47424,neighbourly,2,Adjective
47425,devonshire,2,Adjective
47426,unsatiable,2,Adjective
47427,undiscerning,2,Adjective
47428,irreproachable,2,Adjective
47429,illaudable,2,Adjective
47430,uncheerful,2,Adjective
47431,combe,2,Adjective
47432,subservient,2,Adjective
47433,deny,2,Adjective
47434,conjectural,2,Adjective
47435,exeter,2,Adjective
47436,madness,2,Adjective
47437,undressed,2,Adjective
47438,solitude,2,Adjective
47439,unread,2,Adjective
47440,weakened,2,Adjective
47441,unsolicited,2,Adjective
47442,laudable,2,Adjective
47443,stew,2,Adjective
47444,toothpick,2,Adjective
47445,notice,2,Adjective
47446,benignant,2,Adjective
47447,nancy,2,Adjective
47448,bitterness,2,Adjective
47449,familiarly,2,Adjective
47450,pall,2,Adjective
47451,parting,2,Adjective
47452,somersetshire,2,Adjective
47453,"?--""",2,Adjective
47454,occur,2,Adjective
47455,delaford,2,Adjective
47456,uninformed,2,Adjective
47457,banished,2,Adjective
47458,dissipated,2,Adjective
47459,liquor,2,Adjective
47460,thunderbolt,2,Adjective
47461,fickle,2,Adjective
47462,amazement,2,Adjective
47463,afterwards,2,Adjective
47464,subtil,2,Adjective
47465,sevenfold,2,Adjective
47466,jared,2,Adjective
47467,creeping,2,Adjective
47468,cush,2,Adjective
47469,joktan,2,Adjective
47470,uzal,2,Adjective
47471,serug,2,Adjective
47472,amraphel,2,Adjective
47473,arioch,2,Adjective
47474,ewe,2,Adjective
47475,tempt,2,Adjective
47476,naphish,2,Adjective
47477,savoury,2,Adjective
47478,gather,2,Adjective
47479,deborah,2,Adjective
47480,aholibamah,2,Adjective
47481,dinhabah,2,Adjective
47482,favoured,2,Adjective
47483,ward,2,Adjective
47484,canaanitish,2,Adjective
47485,ought,2,Adjective
47486,lice,2,Adjective
47487,fatherless,2,Adjective
47488,foursquare,2,Adjective
47489,twined,2,Adjective
47490,foreskin,2,Adjective
47491,scall,2,Adjective
47492,fretting,2,Adjective
47493,fret,2,Adjective
47494,amminadab,2,Adjective
47495,naphtali,2,Adjective
47496,sprinkle,2,Adjective
47497,consumed,2,Adjective
47498,enmity,2,Adjective
47499,seir,2,Adjective
47500,prolong,2,Adjective
47501,hermon,2,Adjective
47502,taketh,2,Adjective
47503,harden,2,Adjective
47504,betrothed,2,Adjective
47505,goeth,2,Adjective
47506,spreadeth,2,Adjective
47507,lodging,2,Adjective
47508,adonizedec,2,Adjective
47509,edom,2,Adjective
47510,bethshean,2,Adjective
47511,caleb,2,Adjective
47512,luz,2,Adjective
47513,chushanrishathaim,2,Adjective
47514,gideon,2,Adjective
47515,baal,2,Adjective
47516,oreb,2,Adjective
47517,ebed,2,Adjective
47518,overthrown,2,Adjective
47519,arnon,2,Adjective
47520,athirst,2,Adjective
47521,jabeshgilead,2,Adjective
47522,boaz,2,Adjective
47523,quit,2,Adjective
47524,wayside,2,Adjective
47525,shual,2,Adjective
47526,disperse,2,Adjective
47527,arrow,2,Adjective
47528,abiathar,2,Adjective
47529,churlish,2,Adjective
47530,abishai,2,Adjective
47531,hind,2,Adjective
47532,amnon,2,Adjective
47533,talmai,2,Adjective
47534,ishbosheth,2,Adjective
47535,uzzah,2,Adjective
47536,gad,2,Adjective
47537,save,2,Adjective
47538,hoar,2,Adjective
47539,maachah,2,Adjective
47540,pertained,2,Adjective
47541,sheba,2,Adjective
47542,tharshish,2,Adjective
47543,hadad,2,Adjective
47544,shishak,2,Adjective
47545,build,2,Adjective
47546,nimshi,2,Adjective
47547,therefrom,2,Adjective
47548,elisha,2,Adjective
47549,chariot,2,Adjective
47550,athaliah,2,Adjective
47551,slew,2,Adjective
47552,pekah,2,Adjective
47553,hoshea,2,Adjective
47554,elah,2,Adjective
47555,rabshakeh,2,Adjective
47556,tirhakah,2,Adjective
47557,amoz,2,Adjective
47558,nisroch,2,Adjective
47559,upside,2,Adjective
47560,hilkiah,2,Adjective
47561,shaphan,2,Adjective
47562,jehoiakim,2,Adjective
47563,uri,2,Adjective
47564,nogah,2,Adjective
47565,jotham,2,Adjective
47566,ahitub,2,Adjective
47567,johanan,2,Adjective
47568,ulam,2,Adjective
47569,uzza,2,Adjective
47570,unni,2,Adjective
47571,isshiah,2,Adjective
47572,attent,2,Adjective
47573,fetch,2,Adjective
47574,ammon,2,Adjective
47575,sanctified,2,Adjective
47576,manasseh,2,Adjective
47577,burden,2,Adjective
47578,necho,2,Adjective
47579,unwalled,2,Adjective
47580,upholden,2,Adjective
47581,unsavoury,2,Adjective
47582,blackish,2,Adjective
47583,bed,2,Adjective
47584,uttereth,2,Adjective
47585,sackcloth,2,Adjective
47586,comely,2,Adjective
47587,roaring,2,Adjective
47588,tyre,2,Adjective
47589,afflict,2,Adjective
47590,stablish,2,Adjective
47591,weaned,2,Adjective
47592,findeth,2,Adjective
47593,bringeth,2,Adjective
47594,revealeth,2,Adjective
47595,seeketh,2,Adjective
47596,heaviness,2,Adjective
47597,ignominy,2,Adjective
47598,infamy,2,Adjective
47599,spikenard,2,Adjective
47600,sendeth,2,Adjective
47601,wellbeloved,2,Adjective
47602,nimrim,2,Adjective
47603,fire,2,Adjective
47604,holpen,2,Adjective
47605,inhabitant,2,Adjective
47606,bittern,2,Adjective
47607,amon,2,Adjective
47608,holiness,2,Adjective
47609,sottish,2,Adjective
47610,sword,2,Adjective
47611,grief,2,Adjective
47612,carry,2,Adjective
47613,hallow,2,Adjective
47614,punish,2,Adjective
47615,hananiah,2,Adjective
47616,zedekiah,2,Adjective
47617,neriah,2,Adjective
47618,declare,2,Adjective
47619,caused,2,Adjective
47620,burnished,2,Adjective
47621,prepare,2,Adjective
47622,defiled,2,Adjective
47623,removed,2,Adjective
47624,settle,2,Adjective
47625,miry,2,Adjective
47626,breath,2,Adjective
47627,exceeding,2,Adjective
47628,repent,2,Adjective
47629,lunatick,2,Adjective
47630,unloose,2,Adjective
47631,judas,2,Adjective
47632,endure,2,Adjective
47633,herod,2,Adjective
47634,cyrenian,2,Adjective
47635,unthankful,2,Adjective
47636,straightway,2,Adjective
47637,depart,2,Adjective
47638,nobleman,2,Adjective
47639,thrice,2,Adjective
47640,broiled,2,Adjective
47641,impotent,2,Adjective
47642,bound,2,Adjective
47643,sayest,2,Adjective
47644,faithless,2,Adjective
47645,fulfilled,2,Adjective
47646,claudius,2,Adjective
47647,lystra,2,Adjective
47648,timotheus,2,Adjective
47649,ephesian,2,Adjective
47650,commodious,2,Adjective
47651,unmoveable,2,Adjective
47652,apostle,2,Adjective
47653,unmerciful,2,Adjective
47654,impenitent,2,Adjective
47655,hope,2,Adjective
47656,becometh,2,Adjective
47657,ordain,2,Adjective
47658,flourished,2,Adjective
47659,unblameable,2,Adjective
47660,walk,2,Adjective
47661,godhead,2,Adjective
47662,manifest,2,Adjective
47663,admonish,2,Adjective
